transaction_id,customer_id,transaction_date,transaction_time,transaction_type,category,amount,currency,merchant_name,merchant_category_code,channel,location,is_international,is_recurring,status
TXN1004508,SAN100411,2024-12-24,18:46:04,Debit,Subscriptions,133.0,GBP,White-Elliott,4305,In-Store,Glasgow,False,False,Completed
TXN1004509,SAN100239,2025-08-11,15:07:20,Debit,Utilities,119.92,GBP,BT,6138,ATM,Leicester,False,True,Completed
TXN1004510,SAN100428,2025-04-16,02:23:55,Debit,Subscriptions,64.62,GBP,Harris-Burke,5324,Online,Liverpool,False,False,Completed
TXN1004511,SAN100461,2025-01-23,23:24:23,Debit,Dining,44.66,GBP,Pret,9656,In-Store,Nottingham,False,False,Completed
TXN1004512,SAN100489,2025-01-03,12:36:02,Debit,Utilities,50.93,GBP,BT,7338,Mobile App,Bristol,False,False,Completed
TXN1004513,SAN100309,2025-03-05,19:44:08,Debit,Subscriptions,81.22,GBP,"Murphy, Lewis and Wright",1133,Direct Debit,Coventry,False,False,Completed
TXN1004514,SAN100488,2025-03-26,07:13:57,Debit,Dining,28.83,GBP,Pret,4921,ATM,Manchester,False,False,Completed
TXN1004515,SAN100027,2024-12-23,20:11:26,Credit,Salary,1766.53,GBP,"Bailey, Brown and Stanley",5768,ATM,Leicester,False,False,Completed
TXN1004516,SAN100185,2025-02-27,16:04:37,Debit,Dining,58.18,GBP,Pret,3466,Mobile App,Stoke-on-Trent,False,True,Completed
TXN1004517,SAN100235,2025-05-30,13:05:45,Debit,ATM Withdrawal,331.63,GBP,Field-Lewis,8786,ATM,Manchester,False,False,Completed
TXN1004518,SAN100125,2024-12-19,13:09:38,Debit,Subscriptions,29.16,GBP,"Roberts, Knight and Howard",5137,Mobile App,London,False,False,Failed
TXN1004519,SAN100481,2025-08-21,14:33:38,Debit,Direct Debit,11.04,GBP,"Jones, Smith and Webster",6146,Mobile App,Bradford,False,False,Completed
TXN1004520,SAN100462,2025-07-01,05:06:32,Debit,Groceries,114.17,GBP,Aldi,7096,Direct Debit,Coventry,False,True,Completed
TXN1004521,SAN100183,2025-03-29,03:11:38,Debit,Groceries,25.73,GBP,Waitrose,4530,Direct Debit,Liverpool,False,False,Completed
TXN1004522,SAN100428,2025-11-08,04:12:01,Debit,Subscriptions,186.41,GBP,Wilson-Jones,8833,ATM,Nottingham,False,True,Failed
TXN1004523,SAN100398,2025-04-30,05:59:09,Debit,Education,18.07,GBP,"Webb, Roberts and Jones",7606,In-Store,Southampton,False,False,Completed
TXN1004524,SAN100270,2025-06-18,21:02:35,Debit,Healthcare,18.65,GBP,"Murphy, Thomas and Davies",4808,In-Store,Stoke-on-Trent,False,False,Completed
TXN1004525,SAN100005,2025-07-18,22:34:57,Debit,Transport,32.77,GBP,Shell,3127,ATM,Bradford,False,True,Completed
TXN1004526,SAN100203,2025-03-27,11:51:58,Debit,Shopping,162.79,GBP,Clarke-Carter,5535,Direct Debit,Coventry,False,False,Completed
TXN1004527,SAN100152,2025-10-02,21:37:50,Debit,Dining,192.94,GBP,Pizza Express,5205,Direct Debit,Cardiff,False,True,Completed
TXN1004528,SAN100194,2025-04-28,01:21:43,Debit,Entertainment,14.44,GBP,Vue Cinema,1514,Online,Liverpool,False,False,Completed
TXN1004529,SAN100469,2025-06-18,15:53:49,Debit,Travel,36.89,GBP,Wilkins Group,1149,Online,Liverpool,False,False,Completed
TXN1004530,SAN100164,2025-09-26,16:51:27,Debit,Groceries,61.32,GBP,ASDA,7543,Direct Debit,Southampton,False,False,Completed
TXN1004531,SAN100040,2025-07-28,07:35:53,Debit,Subscriptions,38.03,GBP,Bennett Ltd,4579,In-Store,Birmingham,False,False,Completed
TXN1004532,SAN100007,2024-12-26,23:18:36,Debit,Dining,179.01,GBP,Nando's,6132,Mobile App,Cardiff,False,False,Completed
TXN1004533,SAN100236,2025-11-09,13:01:38,Debit,Healthcare,105.87,GBP,Goddard and Sons,2526,In-Store,Coventry,False,False,Pending
TXN1004534,SAN100292,2024-12-05,02:50:19,Credit,Transfer In,4325.09,GBP,Manning and Sons,4956,In-Store,Sheffield,False,False,Completed
TXN1004535,SAN100159,2024-12-20,10:43:58,Debit,Direct Debit,35.16,GBP,"Williams, Goodwin and Willis",2534,Direct Debit,Bristol,False,False,Completed
TXN1004536,SAN100193,2025-11-09,15:47:20,Debit,Utilities,85.76,GBP,Virgin Media,3871,Direct Debit,Belfast,False,False,Completed
TXN1004537,SAN100109,2025-10-28,19:41:40,Debit,Utilities,109.25,GBP,British Gas,8976,In-Store,Liverpool,False,False,Completed
TXN1004538,SAN100130,2024-12-07,12:55:10,Credit,Salary,4996.24,GBP,Chadwick-Khan,7053,ATM,Edinburgh,False,True,Completed
TXN1004539,SAN100409,2025-03-15,21:28:13,Debit,Groceries,47.97,GBP,Lidl,9874,ATM,Southampton,False,True,Completed
TXN1004540,SAN100345,2025-01-04,12:58:07,Debit,Groceries,19.84,GBP,Waitrose,9405,Direct Debit,Liverpool,False,False,Completed
TXN1004541,SAN100457,2025-03-16,05:57:49,Debit,Dining,137.53,GBP,Wagamama,4473,ATM,Bristol,False,False,Completed
TXN1004542,SAN100419,2025-01-25,15:34:51,Debit,Healthcare,29.45,GBP,Hanson-Sims,9731,Mobile App,London,False,False,Completed
TXN1004543,SAN100388,2025-03-25,15:39:17,Debit,Transport,157.52,GBP,BP,5648,Mobile App,Cardiff,False,False,Completed
TXN1004544,SAN100396,2025-03-04,03:15:41,Debit,Groceries,95.32,GBP,ASDA,2445,Direct Debit,Cardiff,True,False,Completed
TXN1004545,SAN100495,2025-08-27,05:54:21,Debit,Entertainment,135.63,GBP,Netflix,6665,ATM,Bristol,False,False,Completed
TXN1004546,SAN100205,2025-06-25,09:44:45,Debit,Subscriptions,9.5,GBP,Green Group,8057,Online,Leeds,False,False,Completed
TXN1004547,SAN100303,2025-05-04,13:54:33,Debit,Education,47.61,GBP,Martin Ltd,8202,In-Store,Cardiff,False,True,Completed
TXN1004548,SAN100273,2025-06-08,05:15:12,Debit,Dining,78.82,GBP,Pizza Express,5100,ATM,Glasgow,False,False,Completed
TXN1004549,SAN100008,2025-01-16,15:22:55,Debit,Groceries,118.97,GBP,Sainsbury's,4452,Online,Belfast,False,True,Completed
TXN1004550,SAN100254,2025-10-07,23:40:47,Debit,Transport,7.94,GBP,Uber,4095,Direct Debit,London,False,False,Completed
TXN1004551,SAN100374,2025-03-12,02:04:56,Debit,Transfer Out,323.58,GBP,Chambers and Sons,4050,Direct Debit,Liverpool,False,True,Completed
TXN1004552,SAN100348,2025-10-13,21:26:08,Debit,Shopping,154.95,GBP,"Clarke, King and Parker",7024,ATM,Nottingham,False,False,Completed
TXN1004553,SAN100254,2025-04-17,13:20:57,Debit,Shopping,79.99,GBP,"Day, Hunt and Cox",6654,Mobile App,Stoke-on-Trent,False,False,Completed
TXN1004554,SAN100304,2025-09-03,04:07:39,Debit,Transport,122.46,GBP,Uber,4400,Online,London,False,False,Pending
TXN1004555,SAN100258,2025-10-07,01:23:25,Debit,Travel,73.93,GBP,Reed LLC,8289,Direct Debit,Leicester,False,True,Completed
TXN1004556,SAN100481,2025-06-13,15:36:05,Debit,ATM Withdrawal,27.26,GBP,Wilson Inc,6572,Mobile App,Liverpool,False,False,Completed
TXN1004557,SAN100228,2025-02-08,21:36:49,Debit,Travel,43.72,GBP,"Coleman, Clayton and Lamb",2166,Direct Debit,Stoke-on-Trent,False,False,Completed
TXN1004558,SAN100438,2025-11-20,18:47:35,Debit,Transfer Out,346.6,GBP,Steele Ltd,5790,Mobile App,London,False,False,Completed
TXN1004559,SAN100214,2025-07-06,20:05:45,Debit,Entertainment,135.52,GBP,Odeon,7179,Mobile App,London,False,False,Completed
TXN1004560,SAN100480,2025-04-02,03:14:12,Debit,Travel,162.41,GBP,Davies-Ross,9316,Mobile App,Belfast,False,False,Completed
TXN1004561,SAN100296,2025-02-17,17:03:41,Debit,Travel,174.78,GBP,Knight LLC,3165,Online,Coventry,False,False,Completed
TXN1004562,SAN100023,2025-09-08,15:36:04,Debit,Dining,83.08,GBP,Starbucks,1769,Mobile App,Edinburgh,False,True,Completed
TXN1004563,SAN100132,2025-03-19,09:56:49,Debit,Direct Debit,108.93,GBP,Rowe-Burgess,8864,Mobile App,Newcastle,False,True,Completed
TXN1004564,SAN100406,2025-03-06,21:58:13,Debit,Dining,165.82,GBP,Wagamama,1213,Mobile App,Sheffield,False,False,Completed
TXN1004565,SAN100277,2025-06-05,13:13:43,Credit,Salary,3308.64,GBP,O'Connor-Coleman,1006,Online,Birmingham,False,False,Completed
TXN1004566,SAN100250,2024-12-20,13:10:35,Debit,Direct Debit,40.06,GBP,"Watson, Smith and Banks",2179,Mobile App,Bristol,False,False,Completed
TXN1004567,SAN100326,2025-07-21,01:21:27,Debit,Transfer Out,491.33,GBP,Johnson-Taylor,7801,Mobile App,Bristol,False,False,Completed
TXN1004568,SAN100293,2025-02-27,04:11:10,Debit,Transport,72.58,GBP,Shell,6597,Mobile App,Belfast,False,False,Completed
TXN1004569,SAN100126,2025-07-30,06:15:10,Debit,Utilities,190.97,GBP,EDF Energy,1187,Online,Birmingham,False,True,Completed
TXN1004570,SAN100113,2025-06-19,11:26:19,Debit,Entertainment,22.66,GBP,Spotify,1765,Online,Coventry,False,False,Completed
TXN1004571,SAN100193,2025-07-16,19:59:08,Credit,Transfer In,3630.8,GBP,Johnson and Sons,4453,Online,Stoke-on-Trent,False,False,Completed
TXN1004572,SAN100438,2025-04-09,16:22:52,Credit,Salary,1558.14,GBP,Shepherd and Sons,7517,Mobile App,Glasgow,False,False,Completed
TXN1004573,SAN100428,2025-11-29,16:44:50,Credit,Transfer In,1634.6,GBP,Middleton-Ross,5600,Mobile App,Leeds,True,True,Completed
TXN1004574,SAN100220,2025-10-05,20:42:34,Debit,Education,192.08,GBP,Jones-Bartlett,4881,Mobile App,Leicester,False,False,Completed
TXN1004575,SAN100130,2025-11-16,06:00:51,Debit,Utilities,110.96,GBP,British Gas,1982,Mobile App,Liverpool,False,True,Completed
TXN1004576,SAN100241,2025-04-14,14:50:03,Debit,Subscriptions,162.94,GBP,Carr PLC,9733,Online,Leeds,False,False,Completed
TXN1004577,SAN100392,2024-12-22,18:21:17,Debit,Healthcare,57.93,GBP,Fletcher-Webb,8021,ATM,Stoke-on-Trent,False,False,Completed
TXN1004578,SAN100303,2025-05-22,05:13:05,Debit,Groceries,177.85,GBP,Lidl,4685,Mobile App,Leicester,False,False,Completed
TXN1004579,SAN100372,2025-11-27,23:55:27,Debit,Direct Debit,59.5,GBP,Smith PLC,9015,Direct Debit,Birmingham,False,True,Completed
TXN1004580,SAN100316,2025-08-12,10:30:27,Credit,Transfer In,3284.91,GBP,Barber Group,4562,Mobile App,Bradford,False,False,Completed
TXN1004581,SAN100083,2025-09-10,10:52:37,Debit,Transport,155.33,GBP,BP,1073,ATM,Cardiff,False,True,Completed
TXN1004582,SAN100012,2025-11-12,01:32:06,Debit,Dining,124.31,GBP,Starbucks,3852,Online,Leicester,False,True,Completed
TXN1004583,SAN100487,2025-11-02,21:02:12,Debit,Transfer Out,244.93,GBP,Williams-Stephens,6530,ATM,Leicester,False,False,Completed
TXN1004584,SAN100222,2025-02-23,19:46:50,Debit,Transfer Out,159.49,GBP,Moore Ltd,2464,Mobile App,Newcastle,False,False,Completed
TXN1004585,SAN100437,2025-08-09,07:25:52,Debit,ATM Withdrawal,87.71,GBP,Clarke-Thomson,4314,Online,Newcastle,False,False,Completed
TXN1004586,SAN100243,2025-09-06,05:24:17,Debit,Transfer Out,479.76,GBP,"Gregory, Morris and Dyer",7361,In-Store,Sheffield,False,False,Completed
TXN1004587,SAN100400,2025-02-12,14:08:31,Credit,Transfer In,4631.11,GBP,"Mitchell, McCarthy and Bennett",1213,Direct Debit,Bradford,False,False,Completed
TXN1004588,SAN100085,2025-01-24,16:12:24,Debit,Transfer Out,196.32,GBP,Cook Inc,1339,ATM,Edinburgh,False,False,Completed
TXN1004589,SAN100163,2025-01-26,20:04:08,Credit,Salary,4230.19,GBP,Taylor-Harrison,8609,Mobile App,Glasgow,False,True,Completed
TXN1004590,SAN100207,2025-05-02,08:45:18,Debit,Travel,25.61,GBP,Morris PLC,9696,Online,Leicester,False,False,Pending
TXN1004591,SAN100467,2025-11-05,14:00:38,Debit,Shopping,30.1,GBP,Dixon-Singh,6469,In-Store,Southampton,False,False,Completed
TXN1004592,SAN100037,2025-03-15,06:41:12,Debit,Groceries,93.14,GBP,Tesco,7470,Direct Debit,Southampton,False,False,Completed
TXN1004593,SAN100377,2025-06-18,21:15:57,Debit,ATM Withdrawal,167.43,GBP,"Morris, Smith and Whitehead",5764,Mobile App,Sheffield,False,False,Completed
TXN1004594,SAN100281,2025-04-30,09:32:34,Debit,Subscriptions,70.46,GBP,Leach PLC,8644,ATM,Liverpool,False,False,Completed
TXN1004595,SAN100194,2025-01-23,08:29:45,Debit,Travel,118.67,GBP,"Jones, Dawson and Richards",9049,Mobile App,Sheffield,False,False,Completed
TXN1004596,SAN100320,2025-09-01,04:18:50,Debit,Direct Debit,80.22,GBP,"Greenwood, Hamilton and Glover",4679,In-Store,Sheffield,False,False,Completed
TXN1004597,SAN100135,2025-10-10,17:56:38,Credit,Salary,3760.24,GBP,"Harding, Barlow and North",6782,Online,Leicester,False,False,Completed
TXN1004598,SAN100393,2025-09-11,23:17:41,Debit,Utilities,126.09,GBP,BT,4645,In-Store,Sheffield,False,False,Completed
TXN1004599,SAN100077,2025-07-28,00:52:41,Debit,Shopping,144.96,GBP,"Hall, Day and Brown",7857,Online,Birmingham,False,False,Completed
TXN1004600,SAN100361,2025-09-21,00:29:32,Debit,Shopping,138.91,GBP,Clarke-Howard,4767,In-Store,Bradford,False,True,Completed
TXN1004601,SAN100387,2025-08-09,22:37:08,Credit,Salary,4173.44,GBP,Hewitt LLC,1283,Mobile App,Liverpool,False,False,Completed
TXN1004602,SAN100368,2025-06-14,10:10:41,Credit,Transfer In,3781.34,GBP,Bradley-Schofield,7514,Online,Newcastle,True,False,Completed
TXN1004603,SAN100179,2025-10-26,14:05:53,Debit,Utilities,129.59,GBP,EDF Energy,5309,In-Store,Bristol,False,False,Completed
TXN1004604,SAN100222,2024-12-07,14:57:10,Debit,Travel,16.94,GBP,Cooper LLC,9557,Mobile App,Leicester,False,False,Pending
TXN1004605,SAN100127,2025-06-28,03:01:26,Debit,Dining,100.01,GBP,Wagamama,5269,Online,Southampton,False,True,Completed
TXN1004606,SAN100251,2025-01-12,15:53:03,Credit,Transfer In,1806.04,GBP,Robinson Group,1337,Direct Debit,Southampton,False,False,Completed
TXN1004607,SAN100102,2025-09-12,18:04:04,Debit,Entertainment,81.21,GBP,Spotify,5945,Direct Debit,Coventry,True,False,Completed
TXN1004608,SAN100298,2025-07-04,19:27:30,Debit,ATM Withdrawal,181.09,GBP,Gill-Williams,7891,In-Store,Stoke-on-Trent,False,True,Completed
TXN1004609,SAN100135,2025-02-05,19:08:58,Debit,Travel,158.98,GBP,"White, Connor and Whitehead",7187,In-Store,Leicester,False,False,Completed
TXN1004610,SAN100473,2025-09-30,03:01:51,Debit,Entertainment,70.84,GBP,Netflix,3140,Direct Debit,Leicester,False,False,Completed
TXN1004611,SAN100131,2025-01-29,16:20:52,Debit,Transfer Out,70.06,GBP,"Doyle, Banks and Martin",8247,ATM,Bristol,False,False,Completed
TXN1004612,SAN100093,2025-09-24,12:05:11,Debit,ATM Withdrawal,389.2,GBP,"Griffiths, Khan and Begum",5970,Mobile App,Nottingham,False,False,Completed
TXN1004613,SAN100211,2025-10-10,19:05:13,Debit,Subscriptions,39.71,GBP,"Yates, Hodgson and Stevens",8809,ATM,Birmingham,False,False,Completed
TXN1004614,SAN100073,2025-09-26,05:23:30,Credit,Salary,2990.18,GBP,Lowe-King,6369,ATM,Leicester,True,False,Completed
TXN1004615,SAN100320,2025-11-28,07:25:46,Debit,Groceries,74.12,GBP,Morrisons,5256,ATM,Bradford,False,False,Completed
TXN1004616,SAN100273,2025-01-09,17:54:27,Debit,Education,105.94,GBP,"Ali, Walker and Edwards",2884,In-Store,Stoke-on-Trent,False,True,Completed
TXN1004617,SAN100023,2025-06-25,16:28:00,Debit,Education,109.48,GBP,Houghton Group,4848,In-Store,Belfast,False,False,Completed
TXN1004618,SAN100447,2025-11-26,21:14:59,Debit,Transfer Out,81.22,GBP,Ali PLC,5196,ATM,Glasgow,False,False,Completed
TXN1004619,SAN100274,2025-02-20,11:48:11,Debit,Utilities,80.45,GBP,British Gas,4096,ATM,Sheffield,False,False,Completed
TXN1004620,SAN100180,2025-03-30,14:47:57,Debit,Dining,84.44,GBP,Wagamama,2617,Online,Leeds,True,True,Completed
TXN1004621,SAN100236,2025-07-07,16:55:29,Debit,ATM Withdrawal,126.75,GBP,Webb Group,2302,In-Store,Bradford,False,False,Completed
TXN1004622,SAN100266,2025-01-08,20:52:17,Debit,Dining,59.94,GBP,Pret,1134,Online,Glasgow,False,True,Completed
TXN1004623,SAN100250,2025-04-07,09:07:31,Credit,Transfer In,973.0,GBP,"Day, Alexander and Edwards",6270,Mobile App,Bradford,False,True,Completed
TXN1004624,SAN100002,2025-06-25,21:06:21,Debit,ATM Withdrawal,303.51,GBP,Elliott-Hancock,8387,ATM,Bristol,False,False,Completed
TXN1004625,SAN100467,2025-09-02,00:27:46,Debit,Travel,5.39,GBP,Wilson LLC,4150,Online,Stoke-on-Trent,False,True,Completed
TXN1004626,SAN100022,2025-11-20,11:49:51,Debit,ATM Withdrawal,213.13,GBP,Jones Ltd,2587,Direct Debit,Nottingham,False,False,Completed
TXN1004627,SAN100355,2025-05-02,16:45:56,Debit,Subscriptions,52.8,GBP,Moss-Martin,7894,ATM,Cardiff,False,False,Completed
TXN1004628,SAN100231,2025-08-07,22:35:22,Debit,Entertainment,107.31,GBP,Spotify,4899,Direct Debit,Nottingham,False,True,Completed
TXN1004629,SAN100006,2025-06-13,09:24:59,Debit,Travel,6.59,GBP,White PLC,9908,Online,Leeds,False,False,Completed
TXN1004630,SAN100003,2025-06-17,18:41:23,Credit,Transfer In,1613.43,GBP,"Phillips, Briggs and Nolan",1007,ATM,Newcastle,False,True,Pending
TXN1004631,SAN100443,2025-10-12,09:38:27,Debit,Travel,148.55,GBP,Foster-Thomas,3625,In-Store,Manchester,False,False,Completed
TXN1004632,SAN100036,2025-11-28,11:48:26,Debit,Groceries,197.08,GBP,Waitrose,2024,Mobile App,Liverpool,False,False,Completed
TXN1004633,SAN100239,2025-10-28,08:47:49,Debit,Healthcare,189.23,GBP,Webb Inc,7415,In-Store,Leeds,False,True,Completed
TXN1004634,SAN100356,2025-11-21,16:21:48,Debit,Utilities,195.23,GBP,Sky,1974,Mobile App,London,False,False,Completed
TXN1004635,SAN100375,2025-06-29,18:27:28,Debit,Entertainment,125.83,GBP,Spotify,6050,In-Store,Stoke-on-Trent,False,False,Completed
TXN1004636,SAN100121,2025-08-16,23:12:50,Debit,Dining,118.83,GBP,Pret,7397,In-Store,Stoke-on-Trent,False,False,Completed
TXN1004637,SAN100249,2025-07-30,15:24:53,Credit,Salary,3447.54,GBP,Vaughan Inc,6305,ATM,Birmingham,False,True,Completed
TXN1004638,SAN100117,2025-10-06,08:36:28,Debit,Transport,75.09,GBP,BP,9260,ATM,Leicester,False,True,Completed
TXN1004639,SAN100113,2025-07-28,04:11:39,Debit,Dining,83.0,GBP,Pizza Express,9448,Direct Debit,Leeds,False,True,Completed
TXN1004640,SAN100179,2025-11-02,11:22:22,Debit,Shopping,192.2,GBP,Hayes PLC,8999,ATM,Newcastle,True,False,Completed
TXN1004641,SAN100044,2025-09-29,22:10:40,Debit,Dining,145.32,GBP,Starbucks,1935,Direct Debit,Edinburgh,False,False,Completed
TXN1004642,SAN100337,2025-05-01,22:57:18,Debit,Entertainment,132.16,GBP,Spotify,8605,Direct Debit,Bradford,False,False,Completed
TXN1004643,SAN100168,2025-05-01,20:53:35,Debit,ATM Withdrawal,146.36,GBP,Ahmed PLC,9870,Online,Birmingham,False,False,Completed
TXN1004644,SAN100320,2025-11-30,10:01:57,Debit,Entertainment,105.1,GBP,Amazon Prime,9455,ATM,Stoke-on-Trent,False,False,Completed
TXN1004645,SAN100430,2025-08-30,16:44:08,Debit,Groceries,117.38,GBP,Sainsbury's,7895,In-Store,Stoke-on-Trent,False,False,Completed
TXN1004646,SAN100376,2024-12-27,01:30:55,Debit,Travel,168.86,GBP,"Foster, Smith and Connor",9081,In-Store,London,False,False,Completed
TXN1004647,SAN100182,2025-11-14,04:21:23,Debit,Education,161.42,GBP,Smith Ltd,2316,Direct Debit,Coventry,False,False,Completed
TXN1004648,SAN100340,2025-11-06,19:03:03,Debit,Shopping,92.04,GBP,Fisher-Gregory,3406,Direct Debit,Glasgow,False,False,Completed
TXN1004649,SAN100388,2025-11-29,09:09:47,Debit,Shopping,175.28,GBP,Newton Inc,7908,Direct Debit,London,False,False,Completed
TXN1004650,SAN100307,2025-05-04,23:07:40,Credit,Transfer In,559.68,GBP,"Jones, Robinson and Green",2702,ATM,Stoke-on-Trent,False,False,Completed
TXN1004651,SAN100078,2025-10-02,07:28:19,Debit,Dining,142.23,GBP,Wagamama,5676,Mobile App,Manchester,True,False,Completed
TXN1004652,SAN100292,2025-11-04,11:02:53,Credit,Transfer In,679.04,GBP,Martin PLC,8347,In-Store,Edinburgh,False,False,Completed
TXN1004653,SAN100480,2025-04-19,03:41:41,Debit,Shopping,162.72,GBP,Turnbull Group,8750,Mobile App,Liverpool,False,False,Completed
TXN1004654,SAN100234,2025-01-05,17:55:44,Debit,Healthcare,52.35,GBP,"Young, James and Clark",1890,Direct Debit,Newcastle,False,True,Completed
TXN1004655,SAN100015,2025-10-16,18:09:27,Debit,Subscriptions,23.43,GBP,"Gibson, Richardson and Bennett",1930,Online,Southampton,False,False,Completed
TXN1004656,SAN100394,2025-09-24,20:34:22,Credit,Salary,862.26,GBP,Stokes Group,1235,ATM,Glasgow,True,True,Completed
TXN1004657,SAN100161,2025-08-01,20:46:12,Debit,Transfer Out,436.61,GBP,Wade PLC,8810,ATM,Leicester,False,False,Completed
TXN1004658,SAN100284,2025-06-21,11:36:52,Debit,Transfer Out,333.19,GBP,"Nicholson, Green and Daniels",4067,Direct Debit,Coventry,False,False,Completed
TXN1004659,SAN100182,2025-06-13,10:37:51,Debit,Shopping,32.06,GBP,"Burns, Khan and Jones",9338,Mobile App,Stoke-on-Trent,False,False,Completed
TXN1004660,SAN100012,2025-08-12,03:46:19,Credit,Transfer In,4804.2,GBP,"Dobson, Williams and Baker",7299,ATM,Bradford,False,True,Completed
TXN1004661,SAN100447,2025-04-14,04:03:44,Debit,Travel,97.23,GBP,Harris-Rowe,4672,Online,Manchester,False,False,Completed
TXN1004662,SAN100328,2025-07-09,13:43:41,Debit,Dining,71.41,GBP,Pizza Express,4910,ATM,Leicester,False,False,Completed
TXN1004663,SAN100325,2025-02-25,20:06:49,Credit,Salary,4890.99,GBP,Thomas Ltd,5688,ATM,Leicester,True,False,Completed
TXN1004664,SAN100159,2025-05-31,22:07:26,Debit,Shopping,11.87,GBP,"Coates, Moss and Lamb",7318,In-Store,Newcastle,False,False,Completed
TXN1004665,SAN100332,2025-09-12,06:42:19,Debit,Utilities,171.29,GBP,Sky,2711,Direct Debit,Nottingham,False,True,Completed
TXN1004666,SAN100438,2025-11-30,05:41:15,Debit,ATM Withdrawal,194.71,GBP,Smith and Sons,6705,ATM,Bristol,False,False,Completed
TXN1004667,SAN100340,2025-01-13,01:55:20,Debit,Transport,53.0,GBP,Esso,3486,ATM,Birmingham,False,False,Completed
TXN1004668,SAN100455,2025-03-14,07:22:47,Debit,Education,145.17,GBP,Wallis and Sons,2326,Direct Debit,London,False,False,Completed
TXN1004669,SAN100356,2024-12-30,17:32:27,Debit,Transfer Out,241.18,GBP,Lloyd-Barnett,4173,Mobile App,Manchester,False,False,Pending
TXN1004670,SAN100443,2025-07-06,12:16:23,Debit,Subscriptions,106.35,GBP,Morgan-Skinner,3543,Mobile App,Leeds,False,False,Completed
TXN1004671,SAN100394,2024-12-24,21:36:43,Debit,Dining,96.71,GBP,Starbucks,4366,ATM,Coventry,False,False,Completed
