complaint_id,customer_id,customer_age,customer_gender,customer_segment,customer_city,complaint_date,complaint_time,category,severity,description,channel,status,resolution_date,resolution_days,compensation_amount,satisfaction_score,escalated,product_involved,branch_code
CMP100881,SAN100081,62,Female,Standard Plus,Stoke-on-Trent,2025-03-24,21:48:28,Loan/Mortgage Issues,Low,Early repayment fee dispute,Branch,Closed,2025-04-07,14.0,0.0,3.0,False,Credit Card,BR117
CMP100882,SAN100034,50,Male,Premium,London,2024-10-06,20:39:50,Online Banking,Medium,Website down during payment,Branch,Resolved,2024-10-22,16.0,1296.21,5.0,False,Business Current Account,BR232
CMP100883,SAN100164,54,Male,Premium,Cardiff,2025-04-24,16:48:19,Card Problems,Low,Card declined despite sufficient funds,Phone,Resolved,2025-05-04,10.0,74.01,5.0,False,Cash ISA,
CMP100884,SAN100291,54,Other,Premium,Leicester,2024-12-14,03:52:53,Online Banking,High,Transfer limit too restrictive,Branch,Closed,2024-12-19,5.0,0.0,5.0,True,Everyday Saver,
CMP100885,SAN100394,43,Male,Premium,Nottingham,2024-07-24,14:38:39,Account Access Issues,Medium,Password reset not working,Online Chat,Resolved,2024-07-27,112.0,0.0,5.0,False,Credit Card,
CMP100886,SAN100323,18,Other,Standard Plus,Birmingham,2024-09-22,23:22:25,Interest Rate Disputes,Medium,Savings rate lower than advertised,Branch,Closed,2024-09-23,1.0,0.0,2.0,False,Everyday Current Account,
CMP100887,SAN100469,48,Female,Standard Plus,Newcastle,2025-07-29,03:42:11,Mobile App Issues,Medium,App shows incorrect balance,Online Chat,Resolved,2025-08-03,5.0,11.17,4.0,False,Help to Buy ISA,
CMP100888,SAN100020,56,Other,Standard Plus,Cardiff,2024-10-16,22:42:18,Branch Service,Medium,Appointment not honored,Email,Resolved,2024-10-30,14.0,0.0,3.0,False,Credit Card,BR824
CMP100889,SAN100221,18,Male,Standard,London,2024-10-07,03:00:50,Online Banking,Low,Transfer limit too restrictive,Branch,Closed,2024-11-14,38.0,44.73,3.0,False,Everyday Current Account,
CMP100890,SAN100009,31,Other,Standard,Leicester,2024-11-20,00:55:09,Customer Service,Medium,Unhelpful staff at branch,Online Chat,Closed,2024-12-18,28.0,82.72,2.0,False,Business Current Account,BR760
CMP100891,SAN100210,75,Other,Standard,Bristol,2024-09-28,07:05:36,Account Access Issues,High,Account locked without explanation,Social Media,Resolved,2024-10-18,20.0,0.0,5.0,True,Select Current Account,BR442
CMP100892,SAN100388,34,Other,Standard,Birmingham,2024-06-29,23:58:51,Online Banking,Medium,Transfer limit too restrictive,Phone,Resolved,2024-07-20,21.0,130.21,4.0,False,Help to Buy ISA,BR155
CMP100893,SAN100155,41,Other,Premium,Edinburgh,2024-10-11,20:07:32,Account Access Issues,Low,Password reset not working,Social Media,Closed,2024-10-26,15.0,1707.01,1.0,False,Credit Card,BR500
CMP100894,SAN100066,29,Other,Premium,Southampton,2025-10-04,01:32:01,Card Problems,Low,New card not received after 2 weeks,Mobile App,Closed,2025-10-08,4.0,176.76,3.0,False,eSaver,BR259
CMP100895,SAN100356,36,Female,Standard,Birmingham,2025-08-13,17:10:28,Fee Complaints,Low,ATM withdrawal fee dispute,Email,Closed,2025-09-15,33.0,40.65,3.0,False,Personal Loan,
CMP100896,SAN100120,33,Male,Standard Plus,Cardiff,2025-04-24,11:18:29,Account Access Issues,Low,Two-factor authentication issues,Branch,Resolved,2025-05-09,15.0,54.06,4.0,False,Stocks & Shares ISA,
CMP100897,SAN100398,44,Other,Premium,Sheffield,2025-03-13,13:59:46,Account Access Issues,High,Account locked without explanation,Social Media,Resolved,2025-03-24,11.0,0.0,3.0,True,Everyday Current Account,BR811
CMP100898,SAN100084,41,Male,Premium,London,2025-07-09,14:47:25,Fraud/Security,Low,Suspicious activity not flagged,Phone,Resolved,2025-07-10,1.0,0.0,1.0,False,Everyday Saver,BR321
CMP100899,SAN100111,55,Male,Premium,Bristol,2025-07-30,13:59:54,Account Access Issues,Medium,Unable to log into online banking for 3 days,Online Chat,Resolved,2025-08-07,8.0,0.0,5.0,False,eSaver,BR142
CMP100900,SAN100339,59,Other,Premium,Birmingham,2025-05-07,14:00:01,Account Access Issues,Medium,Two-factor authentication issues,Mobile App,Closed,2025-05-15,8.0,0.0,5.0,False,Everyday Saver,BR501
CMP100901,SAN100191,18,Other,Premium,Sheffield,2025-05-23,09:07:42,Mobile App Issues,Low,Fingerprint login not working,Email,Closed,2025-06-19,27.0,0.0,4.0,False,Stocks & Shares ISA,
CMP100902,SAN100180,52,Female,Premium,Birmingham,2025-01-21,20:12:45,Interest Rate Disputes,Medium,Promotional rate not applied,Branch,Closed,2025-02-01,11.0,0.0,2.0,False,Mortgage,
CMP100903,SAN100252,35,Other,Premium,Liverpool,2025-05-29,09:32:54,Online Banking,Low,Transfer limit too restrictive,Email,Closed,2025-06-04,6.0,0.0,4.0,False,Stocks & Shares ISA,
CMP100904,SAN100143,42,Other,Premium,Manchester,2024-12-16,13:06:43,Fee Complaints,Low,ATM withdrawal fee dispute,Phone,Resolved,2025-02-06,52.0,154.98,5.0,False,Help to Buy ISA,
CMP100905,SAN100260,19,Female,Standard Plus,Bristol,2025-08-06,18:01:04,Fraud/Security,Low,Security breach concern,Email,Resolved,2025-08-07,1.0,125.73,1.0,False,Business Current Account,BR327
CMP100906,SAN100340,55,Male,Premium,Bristol,2025-03-22,22:13:37,Fraud/Security,Medium,Fraud alert triggered incorrectly,Phone,Closed,2025-03-29,7.0,0.0,2.0,False,Everyday Saver,
CMP100907,SAN100301,58,Other,Premium,Edinburgh,2024-08-14,09:16:33,Interest Rate Disputes,Critical,Interest calculation incorrect,Email,Resolved,2024-08-15,1.0,0.0,2.0,True,Stocks & Shares ISA,
CMP100908,SAN100179,49,Female,Premium,Nottingham,2024-10-31,02:45:09,Fraud/Security,Low,Security breach concern,Mobile App,Resolved,2024-11-18,18.0,0.0,4.0,False,Credit Card,
CMP100909,SAN100031,28,Other,Standard Plus,Cardiff,2025-07-05,12:14:53,Branch Service,Low,Long queues at branch,Mobile App,Closed,2025-08-09,35.0,0.0,4.0,False,Help to Buy ISA,
CMP100910,SAN100415,24,Female,Standard,Nottingham,2025-04-05,01:56:14,Online Banking,Critical,Transfer limit too restrictive,Social Media,Closed,2025-04-09,4.0,182.62,5.0,True,eSaver,BR755
CMP100911,SAN100125,26,Female,Premium,Leeds,2025-07-16,09:28:50,Branch Service,High,Appointment not honored,Social Media,Closed,2025-08-12,27.0,186.1,3.0,True,Select Current Account,BR636
CMP100912,SAN100437,44,Other,Premium,Stoke-on-Trent,2025-04-28,14:20:25,Fraud/Security,Medium,Suspicious activity not flagged,Mobile App,Resolved,2025-05-02,4.0,0.0,3.0,False,1|2|3 Current Account,
CMP100913,SAN100040,41,Other,Standard Plus,Coventry,2024-09-05,09:57:52,Card Problems,Low,Card declined despite sufficient funds,Phone,Resolved,2024-10-08,33.0,75.96,4.0,False,Everyday Saver,BR740
CMP100914,SAN100279,50,Female,Premium,Glasgow,2024-07-30,01:18:46,Loan/Mortgage Issues,High,Mortgage application delayed,Phone,Resolved,2024-08-18,19.0,0.0,1.0,False,Personal Loan,BR165
CMP100915,SAN100249,31,Female,Standard Plus,Southampton,2025-02-20,20:26:40,Fee Complaints,Medium,Unexpected overdraft fee charged,Phone,Resolved,2025-03-14,22.0,93.29,2.0,False,Cash ISA,BR757
CMP100916,SAN100059,62,Female,Standard Plus,Bristol,2025-07-31,06:09:32,Mobile App Issues,Low,App shows incorrect balance,Phone,Closed,2025-08-01,1.0,42.05,3.0,False,Credit Card,BR170
CMP100917,SAN100398,44,Other,Premium,Sheffield,2024-09-12,04:08:10,Fraud/Security,Medium,Suspicious activity not flagged,Branch,Resolved,2024-10-28,0.0,0.0,3.0,False,eSaver,
CMP100918,SAN100077,49,Male,Standard,Belfast,2025-05-23,12:15:35,Interest Rate Disputes,High,Savings rate lower than advertised,Online Chat,Closed,2025-06-10,18.0,159.58,3.0,True,Everyday Current Account,BR101
CMP100919,SAN100354,18,Male,Standard,Cardiff,2025-07-22,12:21:15,Fee Complaints,Medium,Unexpected overdraft fee charged,Phone,Resolved,2025-07-27,5.0,0.0,4.0,False,eSaver,
CMP100920,SAN100486,57,Female,Premium,Leicester,2024-07-22,00:36:48,Fee Complaints,Low,Monthly fee increased without notice,Email,Closed,2024-08-15,24.0,0.0,1.0,False,eSaver,BR620
CMP100921,SAN100313,30,Other,Premium,Stoke-on-Trent,2025-01-06,09:46:10,Interest Rate Disputes,Low,Variable rate increased unexpectedly,Phone,Resolved,2025-01-10,129.0,0.0,4.0,False,Select Current Account,BR180
CMP100922,SAN100377,30,Male,Premium,Belfast,2024-07-06,09:05:13,Mobile App Issues,High,App shows incorrect balance,Email,Resolved,2024-08-03,28.0,0.0,1.0,True,Personal Loan,BR880
CMP100923,SAN100454,54,Other,Standard,Coventry,2025-09-24,12:43:18,Online Banking,Medium,Cannot download statements,Branch,Closed,2025-09-25,1.0,133.87,1.0,False,Credit Card,
CMP100924,SAN100472,72,Male,Premium,Manchester,2024-09-27,06:58:24,Customer Service,Low,Long wait times on phone support,Email,Closed,2024-10-14,17.0,0.0,1.0,False,Select Current Account,
CMP100925,SAN100461,46,Female,Premium,Cardiff,2025-05-07,13:10:53,Online Banking,Medium,Cannot download statements,Branch,Closed,2025-05-17,10.0,0.0,1.0,False,eSaver,
CMP100926,SAN100433,49,Male,Premium,London,2024-09-14,07:44:33,Account Access Issues,Medium,Two-factor authentication issues,Branch,Resolved,2024-09-15,1.0,62.88,4.0,False,Everyday Current Account,BR956
CMP100927,SAN100349,58,Female,Standard Plus,Sheffield,2025-01-21,22:05:46,Payment Delays,Medium,Standing order failed,Mobile App,Closed,2025-01-24,3.0,0.0,5.0,False,Business Current Account,
CMP100928,SAN100045,46,Other,Standard,Sheffield,2024-06-16,21:23:44,Customer Service,High,Promised callback never received,Online Chat,Closed,2024-06-17,1.0,181.88,1.0,True,Select Current Account,BR938
CMP100929,SAN100423,49,Female,Premium,Edinburgh,2025-06-15,06:25:10,Interest Rate Disputes,High,Promotional rate not applied,Branch,Closed,2025-06-23,8.0,171.54,5.0,False,Select Current Account,
CMP100930,SAN100227,37,Male,Standard,London,2024-08-06,09:34:32,Fee Complaints,Low,Unexpected overdraft fee charged,Mobile App,Closed,2024-08-11,5.0,140.33,4.0,False,Stocks & Shares ISA,
CMP100931,SAN100090,54,Male,Premium,Southampton,2025-05-26,19:15:51,Interest Rate Disputes,Medium,Promotional rate not applied,Branch,Closed,2025-06-07,12.0,0.0,3.0,False,Help to Buy ISA,BR225
CMP100932,SAN100364,36,Male,Standard Plus,Edinburgh,2025-06-23,01:03:08,Fraud/Security,Low,Fraud alert triggered incorrectly,Phone,Resolved,2025-06-27,4.0,0.0,1.0,False,Personal Loan,
CMP100933,SAN100212,54,Female,Premium,Glasgow,2025-11-16,19:04:13,Interest Rate Disputes,Medium,Savings rate lower than advertised,Social Media,Resolved,2025-11-20,4.0,66.1,5.0,False,Everyday Saver,
CMP100934,SAN100227,37,Male,Standard,London,2025-06-22,21:34:00,Customer Service,Medium,Unhelpful staff at branch,Branch,Closed,2025-07-11,19.0,45.21,2.0,False,Business Current Account,
CMP100935,SAN100436,24,Other,Premium,Leicester,2024-09-07,20:01:10,Mobile App Issues,Critical,App shows incorrect balance,Online Chat,Closed,2024-09-08,1.0,0.0,5.0,True,Credit Card,BR298
CMP100936,SAN100084,41,Male,Premium,London,2024-08-12,17:45:23,Customer Service,Low,Unhelpful staff at branch,Email,Resolved,2024-09-13,32.0,171.25,4.0,False,Stocks & Shares ISA,
CMP100937,SAN100202,38,Female,Premium,Stoke-on-Trent,2024-09-03,02:53:12,Branch Service,Low,Branch closed without notice,Email,Resolved,2024-09-29,26.0,0.0,4.0,False,1|2|3 Current Account,
CMP100938,SAN100451,45,Female,Standard Plus,Newcastle,2024-09-02,14:51:52,Interest Rate Disputes,Low,Variable rate increased unexpectedly,Email,Closed,2024-09-17,154.0,145.33,1.0,False,Credit Card,BR783
CMP100939,SAN100082,59,Male,Standard Plus,Sheffield,2025-09-10,02:18:08,Mobile App Issues,Low,Cannot make payments through app,Email,Resolved,2025-09-22,12.0,0.0,3.0,False,Select Current Account,BR148
CMP100940,SAN100096,48,Male,Premium,Leeds,2024-10-27,04:14:09,Branch Service,Medium,Long queues at branch,Online Chat,Resolved,2024-11-27,31.0,0.0,3.0,False,Help to Buy ISA,BR963
CMP100941,SAN100107,40,Other,Premium,Bradford,2025-06-13,00:59:51,Fee Complaints,Low,ATM withdrawal fee dispute,Email,Closed,2025-06-15,2.0,160.83,5.0,False,eSaver,
CMP100942,SAN100212,54,Female,Premium,Glasgow,2025-03-15,17:10:13,Customer Service,Medium,Promised callback never received,Online Chat,Closed,2025-03-16,1.0,0.0,4.0,False,Business Current Account,BR411
CMP100943,SAN100315,19,Male,Standard Plus,Edinburgh,2025-08-08,18:01:11,Fraud/Security,Medium,Security breach concern,Social Media,Resolved,2025-08-11,3.0,0.0,1.0,False,eSaver,BR417
CMP100944,SAN100150,32,Male,Premium,Manchester,2025-07-01,09:13:05,Fee Complaints,Medium,ATM withdrawal fee dispute,Mobile App,Closed,2025-07-23,22.0,1779.35,2.0,False,Stocks & Shares ISA,BR695
CMP100945,SAN100159,49,Male,Premium,Manchester,2025-08-19,01:40:49,Transaction Disputes,Medium,Incorrect amount debited,Phone,Resolved,2025-08-20,1.0,0.0,4.0,False,Cash ISA,
CMP100946,SAN100124,71,Other,Standard Plus,Manchester,2024-07-04,17:07:26,Branch Service,High,Branch closed without notice,Phone,Closed,2024-07-16,12.0,0.0,3.0,False,Everyday Current Account,
CMP100947,SAN100088,45,Female,Premium,Leeds,2025-06-05,00:39:30,Fraud/Security,Medium,Security breach concern,Social Media,Closed,2025-08-04,60.0,0.0,3.0,False,Credit Card,BR172
CMP100948,SAN100473,22,Female,Standard Plus,London,2024-10-13,15:07:33,Loan/Mortgage Issues,Low,Early repayment fee dispute,Mobile App,Closed,2024-11-09,27.0,189.28,4.0,False,Help to Buy ISA,
CMP100949,SAN100092,41,Other,Premium,Edinburgh,2025-07-07,18:39:06,Payment Delays,High,International transfer delayed,Online Chat,Closed,2025-07-17,10.0,0.0,1.0,False,eSaver,
CMP100950,SAN100102,24,Other,Standard Plus,Manchester,2025-01-24,16:56:56,Card Problems,Medium,New card not received after 2 weeks,Email,Resolved,2025-01-25,0.0,0.0,3.0,False,Credit Card,BR532
CMP100951,SAN100433,49,Male,Premium,London,2024-11-17,01:49:20,Interest Rate Disputes,Medium,Variable rate increased unexpectedly,Social Media,Closed,2024-12-11,24.0,0.0,2.0,False,1|2|3 Current Account,BR406
CMP100952,SAN100249,31,Female,Standard Plus,Southampton,2024-06-09,00:35:41,Online Banking,Medium,Session timeout too short,Social Media,Closed,2024-06-21,12.0,0.0,3.0,False,Credit Card,BR185
CMP100953,SAN100085,31,Female,Premium,Bristol,2025-10-02,07:31:51,Branch Service,Medium,Long queues at branch,Branch,Closed,2025-10-03,1.0,0.0,3.0,False,Everyday Current Account,
CMP100954,SAN100248,29,Male,Standard Plus,Cardiff,2024-07-25,19:41:19,Interest Rate Disputes,High,Variable rate increased unexpectedly,Branch,Closed,2024-07-26,1.0,0.0,2.0,True,Everyday Current Account,BR758
CMP100955,SAN100304,18,Female,Standard,Edinburgh,2025-08-08,04:44:50,Card Problems,Medium,New card not received after 2 weeks,Online Chat,Resolved,2025-09-10,33.0,191.58,1.0,False,Personal Loan,BR186
CMP100956,SAN100389,43,Male,Premium,Newcastle,2024-11-07,00:39:08,Branch Service,Medium,Appointment not honored,Branch,Resolved,2024-11-22,15.0,140.8,4.0,False,Personal Loan,BR953
CMP100957,SAN100269,60,Male,Premium,Newcastle,2024-09-01,05:29:01,Account Access Issues,Medium,Unable to log into online banking for 3 days,Phone,Closed,2024-09-25,24.0,0.0,4.0,False,Mortgage,
CMP100958,SAN100428,32,Other,Premium,Nottingham,2025-07-22,16:52:56,Fee Complaints,Low,ATM withdrawal fee dispute,Social Media,Resolved,2025-08-20,29.0,0.0,1.0,False,Personal Loan,BR578
CMP100959,SAN100351,34,Male,Premium,Leeds,2025-03-30,19:02:16,Interest Rate Disputes,Medium,Interest calculation incorrect,Branch,Resolved,2025-04-10,11.0,75.14,1.0,False,Help to Buy ISA,BR179
CMP100960,SAN100295,46,Other,Premium,Coventry,2025-09-11,04:52:58,Online Banking,Medium,Transfer limit too restrictive,Social Media,Resolved,2025-09-21,10.0,0.0,1.0,False,Everyday Current Account,BR395
CMP100961,SAN100086,43,Male,Premium,Manchester,2024-08-25,04:01:50,Fee Complaints,Low,ATM withdrawal fee dispute,Branch,Closed,2024-09-01,7.0,0.0,1.0,False,Everyday Saver,
CMP100962,SAN100085,31,Female,Premium,Bristol,2025-11-22,14:44:52,Card Problems,High,New card not received after 2 weeks,Social Media,Resolved,2025-11-27,5.0,0.0,4.0,False,Everyday Current Account,
CMP100963,SAN100120,33,Male,Standard Plus,Cardiff,2024-06-18,00:07:53,Mobile App Issues,Low,App crashes when checking balance,Online Chat,Closed,2024-06-25,7.0,0.0,5.0,False,Everyday Current Account,
CMP100964,SAN100159,49,Male,Premium,Manchester,2025-06-15,15:50:15,Account Access Issues,High,Unable to log into online banking for 3 days,Email,Resolved,2025-07-05,20.0,0.0,5.0,True,Everyday Saver,BR683
CMP100965,SAN100294,57,Male,Standard Plus,Manchester,2024-10-13,02:12:37,Customer Service,Low,Promised callback never received,Phone,Closed,2024-10-25,12.0,86.07,5.0,False,Everyday Current Account,
CMP100966,SAN100222,25,Female,Premium,Southampton,2025-09-02,07:41:41,Account Access Issues,Low,Password reset not working,Social Media,Closed,2025-10-03,31.0,0.0,5.0,False,Help to Buy ISA,BR559
CMP100967,SAN100306,49,Female,Standard,Sheffield,2024-12-19,13:18:04,Payment Delays,Low,Direct debit not processed,Branch,Resolved,2024-12-27,8.0,71.22,2.0,False,Business Current Account,BR262
CMP100968,SAN100113,45,Female,Standard Plus,Leeds,2025-06-18,04:01:03,Branch Service,Low,Documents lost by branch,Mobile App,Closed,2025-07-01,146.0,0.0,5.0,False,Credit Card,
CMP100969,SAN100367,60,Female,Standard Plus,Manchester,2024-11-16,14:06:57,Branch Service,Medium,Appointment not honored,Phone,Closed,2024-11-29,13.0,0.0,2.0,False,Everyday Current Account,
CMP100970,SAN100144,49,Other,Premium,Manchester,2025-01-12,08:54:53,Online Banking,High,Cannot download statements,Mobile App,Closed,2025-01-24,12.0,0.0,1.0,True,Select Current Account,
CMP100971,SAN100115,34,Male,Standard Plus,Leicester,2025-06-20,06:32:51,Mobile App Issues,Medium,Cannot make payments through app,Mobile App,Closed,2025-07-06,16.0,0.0,1.0,False,Everyday Current Account,
CMP100972,SAN100488,38,Male,Premium,Bradford,2025-10-27,17:33:15,Card Problems,Medium,Card blocked while travelling,Email,Closed,2025-10-30,3.0,0.0,5.0,False,Personal Loan,
CMP100973,SAN100375,31,Male,Premium,Leicester,2024-08-04,18:02:20,Account Access Issues,Medium,Unable to log into online banking for 3 days,Online Chat,Closed,2024-08-14,10.0,105.72,4.0,False,Everyday Saver,
CMP100974,SAN100136,62,Male,Premium,Cardiff,2025-07-09,01:07:35,Mobile App Issues,Medium,Fingerprint login not working,Mobile App,Closed,2025-07-10,1.0,0.0,1.0,False,Everyday Current Account,
CMP100975,SAN100216,40,Other,Premium,Manchester,2025-01-20,06:43:44,Loan/Mortgage Issues,Medium,Mortgage application delayed,Online Chat,Closed,2025-01-26,6.0,0.0,5.0,False,Help to Buy ISA,
CMP100976,SAN100070,48,Other,Premium,Stoke-on-Trent,2024-07-06,18:59:32,Card Problems,High,New card not received after 2 weeks,Phone,Closed,2024-07-15,9.0,0.0,2.0,True,Everyday Current Account,BR684
CMP100977,SAN100288,48,Other,Premium,Manchester,2024-12-02,07:26:31,Interest Rate Disputes,Low,Interest calculation incorrect,Phone,Resolved,2024-12-16,14.0,0.0,3.0,False,Business Current Account,
CMP100978,SAN100328,45,Male,Premium,Leicester,2025-11-25,01:08:37,Fee Complaints,High,Monthly fee increased without notice,Mobile App,In Progress,,170.0,0.0,,True,Stocks & Shares ISA,BR108
CMP100979,SAN100345,39,Other,Premium,Stoke-on-Trent,2024-06-05,13:07:30,Fraud/Security,Low,Phishing email received,Branch,Resolved,2024-06-17,12.0,0.0,5.0,False,Personal Loan,
CMP100980,SAN100145,41,Female,Premium,Bristol,2025-08-14,15:52:05,Account Access Issues,Low,Two-factor authentication issues,Branch,Closed,2025-09-02,19.0,141.15,3.0,False,Help to Buy ISA,
CMP100981,SAN100222,25,Female,Premium,Southampton,2024-11-04,04:33:06,Loan/Mortgage Issues,Medium,Payment not reflected on account,Mobile App,Closed,2024-11-13,9.0,0.0,2.0,False,Business Current Account,BR873
CMP100982,SAN100058,44,Female,Premium,Bristol,2024-11-17,06:55:24,Payment Delays,High,Standing order failed,Email,Resolved,2024-12-01,14.0,37.16,1.0,True,Select Current Account,
CMP100983,SAN100118,18,Other,Premium,Belfast,2024-12-10,15:03:37,Online Banking,Medium,Cannot download statements,Phone,Closed,2024-12-11,1.0,0.0,3.0,False,Credit Card,BR676
